uid,sid,,,
67,128,,,
67,128,,,
67,128,,,
1662,216,,,
1790,345,,,
1500,8140,,,
1848,485,,,
47,402,,,
46,128,,,
1790,6233,,,
971,5281,,,
47,128,,,
46,3838,,,
77,248,,,
1500,7649,,,
1026,8325,,,
299,8326,,,
299,8327,,,
110,128,,,
218,4992,,,
1026,8328,,,
110,269,,,
46,127,,,
1026,85,,,
1364,8329,,,
1364,338,,,
919,8330,,,
919,6697,,,
1849,649,,,
1849,649,,,
46,168,,,
46,8331,,,
1790,345,,,
1790,345,,,
1790,7687,,,
1790,7687,,,
1790,8075,,,
67,128,,,
1522,345,,,
1209,8332,,,
1841,8315,,,
1209,8333,,,
1850,8334,,,
1851,8335,,,
46,128,,,
46,128,,,
46,128,,,
155,451,,,
985,697,,,
122,8337,,,
46,8338,,,
971,1039,,,
1852,8339,,,
1790,8075,,,
1790,8340,,,
1790,7416,,,
1853,8341,,,
520,8342,,,
1790,7416,,,
1854,7016,,,
70,1204,,,
77,4618,,,
1522,8343,,,
1841,8315,,,
1812,8345,,,
46,164,,,
1855,1489,,,
46,128,,,
1790,8346,,,
1026,6291,,,
1794,5422,,,
1856,835,,,
919,7357,,,
919,8348,,,
919,8349,,,
46,1227,,,
155,579,,,
1500,8350,,,
1364,1027,,,
155,579,,,
155,579,,,
155,579,,,
46,128,,,
217,8351,,,
1852,8352,,,
1500,7924,,,
110,128,,,
110,128,,,
1857,1234,,,
1500,8356,,,
110,128,,,
1364,8357,,,
110,128,,,
1858,1853,,,
1859,7506,,,
14,6719,,,
1026,8360,,,
1026,8361,,,
1860,1489,,,
1435,435,,,
1861,8363,,,
1026,8364,,,
1860,1489,,,
110,448,,,
1209,1234,,,
985,8365,,,
985,697,,,
985,697,,,
985,697,,,
985,4679,,,
985,4679,,,
1862,341,,,
1863,8366,,,
1864,8367,,,
460,8368,,,
122,7946,,,
122,7946,,,
1500,8369,,,
47,72,,,
1026,8370,,,
1026,8370,,,
569,85,,,
1435,435,,,
217,8371,,,
1865,8372,,,
1865,8373,,,
77,873,,,
1500,8374,,,
1549,5281,,,
971,7462,,,
1209,7924,,,
1838,6431,,,
1435,435,,,
1026,4580,,,
1500,8376,,,
1304,8377,,,
1866,2704,,,
218,8378,,,
460,8379,,,
122,356,,,
70,10,,,
218,6802,,,
70,7878,,,
444,505,,,
201,8381,,,
16,1873,,,
1209,8382,,,
1364,8383,,,
1026,157,,,
1026,157,,,
1026,8384,,,
1026,4307,,,
1026,8385,,,
1026,8386,,,
1500,8387,,,
1825,138,,,
1790,8346,,,
1867,8389,,,
569,85,,,
1715,8392,,,
1500,6493,,,
1867,375,,,
1026,8393,,,
569,85,,,
1802,8169,,,
1047,5281,,,
1869,8394,,,
1870,8395,,,
569,157,,,
1209,7568,,,
1871,8396,,,
1026,8397,,,
1867,8169,,,
77,248,,,
1209,8400,,,
1209,8369,,,
1781,8406,,,
1500,8356,,,
919,1593,,,
1872,16,,,
444,8409,,,
201,4533,,,
122,557,,,
122,557,,,
122,557,,,
122,557,,,
122,557,,,
122,557,,,
70,10,,,
70,10,,,
70,3228,,,
1364,338,,,
218,8410,,,
1802,8411,,,
299,659,,,
299,233,,,
47,128,,,
1209,345,,,
569,157,,,
582,4749,,,
582,4749,,,
932,8412,,,
299,8413,,,
1209,345,,,
1790,345,,,
1790,345,,,
1790,345,,,
1790,345,,,
1790,345,,,
218,3509,,,
218,4537,,,
1873,1234,,,
218,2947,,,
1873,1234,,,
1500,3,,,
1858,8415,,,
971,8416,,,
1364,1028,,,
1170,5632,,,
1874,4793,,,
1875,4392,,,
1867,8418,,,
70,8419,,,
70,8419,,,
70,8419,,,
70,8420,,,
1876,375,,,
1435,435,,,
1435,435,,,
299,146,,,
1790,8421,,,
122,983,,,
1875,4392,,,
1364,512,,,
919,8423,,,
1500,8369,,,
1877,8424,,,
919,1525,,,
1170,5632,,,
1878,1234,,,
662,7197,,,
218,4534,,,
1145,872,,,
1145,872,,,
1500,8350,,,
1209,345,,,
1500,8427,,,
1879,7205,,,
201,8430,,,
218,3455,,,
1880,8428,,,
1500,8369,,,
1500,6500,,,
919,8431,,,
1209,7464,,,
1874,1437,,,
201,8433,,,
1500,8369,,,
919,8434,,,
1881,232,,,
919,8435,,,
919,8436,,,
919,7360,,,
919,8437,,,
1882,8439,,,
1624,8440,,,
1500,7485,,,
1759,522,,,
919,8441,,,
1026,8442,,,
122,8443,,,
465,463,,,
1585,8445,,,
122,6965,,,
919,8446,,,
1790,8447,,,
1209,78,,,
1209,8448,,,
1026,6585,,,
971,8075,,,
1790,8449,,,
401,111,,,
12,1487,,,
1026,1538,,,
122,8443,,,
582,337,,,
837,5422,,,
1500,5547,,,
1500,5547,,,
218,7449,,,
1500,8369,,,
1883,5566,,,
444,505,,,
919,7053,,,
46,260,,,
1435,435,,,
1418,2134,,,
1500,8369,,,
1500,7485,,,
1435,435,,,
201,2431,,,
1435,435,,,
1884,1800,,,
1885,3562,,,
1500,8369,,,
1886,345,,,
1887,8457,,,
1026,288,,,
35,2134,,,
1500,8369,,,
1888,8458,,,
941,136,,,
1790,8459,,,
35,2134,,,
77,248,,,
1364,512,,,
444,453,,,
77,248,,,
971,3414,,,
1500,8369,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
300,8461,,,
1364,2134,,,
1889,64,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1890,216,,,
1500,8369,,,
1500,6269,,,
1435,435,,,
1435,435,,,
1500,8369,,,
1891,294,,,
1209,1458,,,
1500,8369,,,
1500,8252,,,
155,451,,,
77,556,,,
1435,435,,,
1435,435,,,
1435,435,,,
122,557,,,
155,8463,,,
1790,8464,,,
1026,288,,,
1026,288,,,
1026,288,,,
1026,1601,,,
1026,1601,,,
1026,85,,,
35,1211,,,
1500,8369,,,
1892,341,,,
444,4018,,,
444,505,,,
1025,122,,,
1500,8369,,,
70,8034,,,
1893,8466,,,
1854,8468,,,
1435,435,,,
1894,164,,,
1026,1538,,,
919,3768,,,
1500,8470,,,
1500,8369,,,
971,1234,,,
971,1234,,,
971,1234,,,
971,1234,,,
971,1234,,,
971,1234,,,
971,1234,,,
971,1234,,,
971,1234,,,
971,1234,,,
971,1234,,,
971,1234,,,
1500,8369,,,
1500,8473,,,
444,2204,,,
1435,435,,,
1435,435,,,
1435,435,,,
299,8475,,,
1500,8369,,,
201,2776,,,
1895,8477,,,
299,8478,,,
201,1187,,,
1800,2293,,,
444,8479,,,
299,124,,,
299,124,,,
1500,8369,,,
1170,5632,,,
1145,4383,,,
444,8480,,,
569,1562,,,
77,855,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1364,1772,,,
1897,4292,,,
971,435,,,
201,8482,,,
201,8482,,,
201,8482,,,
971,435,,,
1500,7207,,,
971,435,,,
971,435,,,
971,435,,,
971,435,,,
1500,8483,,,
1769,8485,,,
1898,8485,,,
1435,435,,,
1500,8159,,,
444,505,,,
444,505,,,
444,505,,,
122,2705,,,
122,2705,,,
122,2705,,,
1873,1234,,,
971,1234,,,
67,128,,,
218,4701,,,
1790,345,,,
1047,8486,,,
444,2654,,,
1500,8159,,,
1364,338,,,
1790,8346,,,
1500,7485,,,
1500,8369,,,
1500,8488,,,
1500,8489,,,
1500,8473,,,
1624,8491,,,
299,8492,,,
299,8492,,,
1500,8369,,,
1899,8493,,,
218,3455,,,
299,2665,,,
299,51,,,
299,51,,,
299,51,,,
941,1424,,,
941,1424,,,
941,1424,,,
941,1424,,,
1364,1306,,,
299,51,,,
1500,8369,,,
1500,8369,,,
299,51,,,
1047,780,,,
1419,501,,,
35,8495,,,
1790,345,,,
1790,345,,,
1500,8496,,,
201,2776,,,
201,1792,,,
1500,8497,,,
1500,8498,,,
1900,375,,,
35,2134,,,
1856,7654,,,
1790,7395,,,
1901,8499,,,
35,8500,,,
1500,8501,,,
35,8500,,,
1026,8502,,,
1902,345,,,
1500,7485,,,
77,248,,,
201,2281,,,
201,916,,,
201,920,,,
201,8503,,,
201,8504,,,
1500,8159,,,
201,8505,,,
155,451,,,
155,1000,,,
155,8507,,,
1500,8369,,,
35,1306,,,
1026,85,,,
1902,8508,,,
1904,8510,,,
1790,145,,,
1500,8369,,,
299,8513,,,
1905,6991,,,
1902,8256,,,
1902,8256,,,
1500,5547,,,
1792,7785,,,
122,8433,,,
1790,345,,,
1790,8514,,,
1906,8515,,,
1768,5615,,,
1907,463,,,
1907,463,,,
1907,463,,,
35,8516,,,
1500,7485,,,
1908,7485,,,
721,1852,,,
35,2107,,,
35,1501,,,
1790,345,,,
1790,345,,,
155,6223,,,
155,6223,,,
155,6223,,,
919,8518,,,
919,7508,,,
70,8519,,,
1500,8369,,,
1500,8520,,,
1909,3455,,,
1790,345,,,
70,8522,,,
1500,8526,,,
1910,5512,,,
1910,5512,,,
1790,8527,,,
1395,5281,,,
971,5281,,,
1790,345,,,
1500,8528,,,
217,8530,,,
1500,6891,,,
1790,345,,,
1790,345,,,
122,6301,,,
1435,435,,,
70,8405,,,
201,8534,,,
1911,463,,,
1047,6812,,,
1500,8369,,,
1912,8536,,,
1500,8369,,,
444,8539,,,
444,4663,,,
1792,8540,,,
1913,7153,,,
1572,7447,,,
1500,8542,,,
1914,8543,,,
1209,85,,,
1209,85,,,
201,8544,,,
1500,8473,,,
1209,85,,,
1209,85,,,
1209,85,,,
122,3597,,,
1792,902,,,
299,51,,,
1915,8545,,,
1500,8496,,,
1026,1601,,,
1026,1601,,,
1026,10,,,
1026,10,,,
1026,521,,,
1026,521,,,
919,8547,,,
77,248,,,
122,8548,,,
1916,557,,,
444,8549,,,
460,8550,,,
1500,8369,,,
794,8551,,,
444,505,,,
444,505,,,
444,505,,,
1790,7993,,,
439,48,,,
439,48,,,
439,48,,,
439,48,,,
439,48,,,
439,48,,,
439,48,,,
439,48,,,
439,48,,,
439,48,,,
439,48,,,
439,48,,,
439,48,,,
439,48,,,
439,48,,,
439,48,,,
439,48,,,
439,48,,,
439,48,,,
439,48,,,
439,48,,,
439,48,,,
1917,8552,,,
444,8553,,,
444,2320,,,
1209,8554,,,
439,1445,,,
439,48,,,
1500,8369,,,
683,501,,,
1918,8558,,,
444,4128,,,
1790,345,,,
201,2766,,,
1500,8145,,,
1395,8562,,,
919,7508,,,
299,2665,,,
444,505,,,
1919,8457,,,
1920,1311,,,
1920,1311,,,
35,1268,,,
444,505,,,
1079,1437,,,
1790,345,,,
299,8492,,,
1790,8564,,,
1500,8566,,,
1922,8567,,,
1923,1234,,,
1924,8569,,,
1163,122,,,
155,1286,,,
155,8570,,,
155,8571,,,
1500,8496,,,
1026,8572,,,
1026,5248,,,
1026,10,,,
1918,8573,,,
1026,521,,,
1026,38,,,
1026,8113,,,
1026,288,,,
1026,288,,,
1419,501,,,
1026,8574,,,
1026,687,,,
1026,8575,,,
1026,8576,,,
1026,8577,,,
1026,635,,,
1026,7475,,,
543,122,,,
1026,8578,,,
1026,8579,,,
1026,4307,,,
299,7,,,
1026,8580,,,
919,2121,,,
35,1306,,,
1624,8581,,,
1926,8582,,,
1500,8583,,,
1047,8585,,,
1419,501,,,
1927,5884,,,
1790,7568,,,
1500,8586,,,
1026,8587,,,
1500,8588,,,
77,3046,,,
919,1513,,,
919,1513,,,
1500,8159,,,
1624,8591,,,
1624,8592,,,
1500,8493,,,
1026,29,,,
1026,5875,,,
1026,8594,,,
1026,8595,,,
1026,699,,,
1026,552,,,
1026,10,,,
1026,8113,,,
1026,209,,,
1026,8596,,,
1026,521,,,
1026,7535,,,
1026,8597,,,
1026,8598,,,
1500,5547,,,
1419,501,,,
1928,8600,,,
1768,5615,,,
1026,1538,,,
1209,6233,,,
1500,8496,,,
1364,1128,,,
1209,8603,,,
1500,8369,,,
1435,435,,,
444,2706,,,
1792,8540,,,
1929,8604,,,
444,505,,,
1026,8606,,,
1500,5547,,,
1435,435,,,
218,6247,,,
1500,8608,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
971,8609,,,
1418,7618,,,
1364,2134,,,
444,3690,,,
444,505,,,
1930,8610,,,
122,1756,,,
1931,7040,,,
1931,7040,,,
77,184,,,
1932,8611,,,
1500,5547,,,
1933,512,,,
1218,161,,,
1500,8369,,,
1934,8613,,,
1934,8613,,,
1934,8613,,,
1934,8613,,,
1934,8613,,,
1935,8614,,,
971,7570,,,
7,282,,,
1218,161,,,
1500,8369,,,
569,521,,,
569,521,,,
569,521,,,
569,521,,,
569,521,,,
1936,8615,,,
1500,8616,,,
1209,345,,,
77,217,,,
77,8618,,,
218,2310,,,
1500,5547,,,
1209,8619,,,
46,127,,,
218,3252,,,
218,3535,,,
1209,345,,,
1209,345,,,
1500,3,,,
1906,359,,,
1938,501,,,
1852,5628,,,
1500,8621,,,
218,6247,,,
46,128,,,
1435,6641,,,
218,3535,,,
218,6247,,,
70,337,,,
1500,8369,,,
65,338,,,
1939,8623,,,
1026,85,,,
1940,8624,,,
299,2771,,,
1790,8625,,,
218,8626,,,
1209,345,,,
444,2320,,,
218,3252,,,
1941,1244,,,
218,4537,,,
1885,2303,,,
77,1001,,,
218,3678,,,
35,1306,,,
1209,7568,,,
1209,8346,,,
1487,8627,,,
1209,8628,,,
1209,8629,,,
201,7184,,,
70,8630,,,
218,5445,,,
1852,5628,,,
1209,8631,,,
1209,7897,,,
1047,5281,,,
1047,5281,,,
1047,5281,,,
1047,5281,,,
1047,5281,,,
1047,5281,,,
1047,5281,,,
1047,5281,,,
971,5281,,,
1852,5628,,,
1209,345,,,
1047,6768,,,
1047,8633,,,
1047,5281,,,
1419,501,,,
1047,5281,,,
1047,5281,,,
1047,5281,,,
1047,5281,,,
1047,5281,,,
1047,5281,,,
1047,5281,,,
1047,5281,,,
1047,5281,,,
1047,5281,,,
1435,435,,,
218,6247,,,
218,2947,,,
1435,435,,,
1435,435,,,
1435,435,,,
218,6501,,,
1209,8636,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1942,1437,,,
77,140,,,
1209,7568,,,
201,557,,,
201,6157,,,
540,8473,,,
1500,8473,,,
201,557,,,
218,2947,,,
218,3535,,,
1026,6605,,,
1943,1812,,,
47,72,,,
218,3535,,,
444,505,,,
218,3535,,,
122,356,,,
444,505,,,
218,3811,,,
218,8638,,,
444,505,,,
444,505,,,
444,505,,,
444,505,,,
218,2947,,,
218,3239,,,
201,6265,,,
1500,8369,,,
1944,1244,,,
201,557,,,
122,2969,,,
1047,8211,,,
218,3509,,,
122,1386,,,
1500,8639,,,
662,435,,,
1465,5160,,,
218,3654,,,
77,140,,,
70,8640,,,
662,435,,,
218,3071,,,
218,3535,,,
1465,5636,,,
218,3455,,,
1945,8641,,,
1026,8643,,,
1209,345,,,
1946,7807,,,
77,184,,,
218,3736,,,
1931,7040,,,
1947,3518,,,
569,85,,,
1948,8029,,,
1947,29,,,
201,356,,,
1500,8496,,,
1218,109,,,
14,3951,,,
1209,345,,,
201,8645,,,
1500,8646,,,
1209,7741,,,
971,8647,,,
218,2947,,,
1947,8183,,,
1744,8648,,,
218,2947,,,
201,557,,,
1218,8650,,,
1949,8651,,,
1435,435,,,
77,217,,,
1950,138,,,
1951,8653,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
201,6157,,,
919,1525,,,
1624,7258,,,
1624,8655,,,
1952,8656,,,
1953,8657,,,
1209,6585,,,
1500,713,,,
77,217,,,
1954,8658,,,
1954,8659,,,
1500,6269,,,
218,6188,,,
1955,1853,,,
919,7079,,,
218,3716,,,
1956,8660,,,
1435,435,,,
444,505,,,
1953,1800,,,
1810,8204,,,
1026,4580,,,
1957,122,,,
1958,1489,,,
1959,8662,,,
919,3117,,,
444,2706,,,
185,1386,,,
218,3071,,,
919,8665,,,
218,2947,,,
201,2341,,,
155,8666,,,
919,8667,,,
444,2985,,,
77,8668,,,
77,1871,,,
77,1872,,,
1500,8670,,,
1047,8671,,,
1435,435,,,
1435,6641,,,
1435,6641,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
444,505,,,
444,6262,,,
1543,8672,,,
218,2310,,,
1026,8673,,,
1962,8675,,,
218,3654,,,
218,3654,,,
543,85,,,
201,557,,,
201,677,,,
122,8676,,,
1500,6269,,,
314,8678,,,
1047,5281,,,
218,3696,,,
218,3696,,,
1026,8679,,,
1790,345,,,
218,8680,,,
218,8681,,,
1026,8682,,,
1963,697,,,
444,1826,,,
218,4992,,,
218,8683,,,
70,8685,,,
218,8686,,,
1026,7403,,,
1026,7225,,,
1964,8687,,,
1026,1522,,,
569,85,,,
1047,8633,,,
218,2947,,,
1026,8689,,,
1624,7258,,,
1364,512,,,
444,8692,,,
444,2662,,,
70,219,,,
1500,8129,,,
1790,337,,,
1026,174,,,
1026,8390,,,
919,6871,,,
1597,47,,,
1597,47,,,
1500,8369,,,
1026,8576,,,
1026,8576,,,
1026,8576,,,
1026,8576,,,
1026,8576,,,
1026,8576,,,
1026,8576,,,
1026,8576,,,
1026,7985,,,
1026,288,,,
1026,288,,,
1026,288,,,
1026,8693,,,
1026,8690,,,
1026,8575,,,
1026,4580,,,
1026,1601,,,
1026,8695,,,
1026,5875,,,
1026,737,,,
1026,1247,,,
1026,8602,,,
1026,8602,,,
1026,8602,,,
1026,359,,,
1026,38,,,
1966,8696,,,
1852,8697,,,
218,4257,,,
1026,1601,,,
1026,401,,,
1026,401,,,
662,435,,,
1545,435,,,
1624,8698,,,
1545,435,,,
1545,435,,,
1967,8445,,,
1026,8699,,,
1545,435,,,
1026,1077,,,
1026,1077,,,
218,4901,,,
1624,8701,,,
1968,136,,,
1624,8655,,,
1026,7985,,,
218,3455,,,
1047,5281,,,
1047,5281,,,
1624,8703,,,
218,6229,,,
218,3535,,,
1026,8704,,,
1047,5281,,,
1968,136,,,
1047,5281,,,
1047,5281,,,
1047,5281,,,
1047,5281,,,
1969,525,,,
1970,2114,,,
1970,5418,,,
1970,1580,,,
1500,8369,,,
77,8706,,,
77,8706,,,
77,8706,,,
77,8706,,,
1970,862,,,
1500,8369,,,
77,8706,,,
77,8706,,,
1026,1538,,,
1047,5422,,,
77,8707,,,
1026,6585,,,
1912,6685,,,
77,8710,,,
1500,8496,,,
1790,337,,,
201,8711,,,
1500,5547,,,
1971,463,,,
1971,463,,,
1364,338,,,
1972,435,,,
1972,435,,,
1026,4580,,,
1500,8369,,,
122,901,,,
919,8713,,,
1973,216,,,
1500,8369,,,
1790,543,,,
1974,85,,,
662,1234,,,
218,8716,,,
218,8716,,,
201,8717,,,
1500,8159,,,
1026,7535,,,
1500,8520,,,
1975,451,,,
1976,1000,,,
1977,65,,,
460,3670,,,
1978,1234,,,
1500,8718,,,
1790,337,,,
1979,8719,,,
201,924,,,
201,924,,,
1790,337,,,
1395,5281,,,
16,8720,,,
1026,8721,,,
1738,1489,,,
46,128,,,
1852,8723,,,
1980,8725,,,
1790,543,,,
1981,5281,,,
1982,8726,,,
1026,8727,,,
919,2988,,,
1982,5512,,,
1026,8729,,,
1500,8730,,,
1982,5512,,,
218,2947,,,
218,6554,,,
218,3654,,,
1500,8731,,,
1624,8732,,,
218,8733,,,
1983,697,,,
1984,1396,,,
1984,1396,,,
218,8734,,,
1026,8198,,,
1624,7258,,,
1364,1128,,,
1500,8369,,,
201,3069,,,
1500,8369,,,
1047,5281,,,
218,8735,,,
1985,8453,,,
218,5594,,,
1906,7985,,,
919,2121,,,
919,8738,,,
299,284,,,
1500,8369,,,
1500,8369,,,
1170,8739,,,
201,2114,,,
1967,8445,,,
1026,7244,,,
1026,8740,,,
14,216,,,
1026,8741,,,
919,8437,,,
201,2293,,,
1982,5512,,,
218,4779,,,
1986,7570,,,
1982,5512,,,
1500,8369,,,
1500,8742,,,
1790,7378,,,
201,8744,,,
1500,8369,,,
1790,345,,,
1500,7485,,,
1823,2628,,,
1790,345,,,
1500,8745,,,
662,375,,,
1790,8746,,,
444,3607,,,
1790,8748,,,
569,8749,,,
1435,435,,,
1435,435,,,
201,910,,,
1790,337,,,
662,435,,,
1500,8369,,,
1026,8750,,,
218,5701,,,
218,3455,,,
1790,345,,,
1790,8075,,,
1987,8751,,,
1435,435,,,
1790,8752,,,
201,828,,,
1500,8496,,,
1988,5512,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1790,7568,,,
1435,435,,,
1435,435,,,
1435,435,,,
1026,8554,,,
662,2196,,,
662,2196,,,
662,2196,,,
1790,8132,,,
1989,337,,,
1790,7993,,,
1990,375,,,
1170,8739,,,
1790,345,,,
1790,6233,,,
70,8753,,,
70,8754,,,
201,2475,,,
201,8756,,,
201,8757,,,
201,6013,,,
218,3252,,,
218,3252,,,
1790,337,,,
1991,2505,,,
1026,29,,,
1500,8369,,,
1959,8759,,,
77,399,,,
218,3455,,,
218,3455,,,
985,697,,,
1500,8760,,,
218,8761,,,
218,8762,,,
218,8763,,,
985,697,,,
985,697,,,
1790,8765,,,
218,8768,,,
1992,342,,,
1790,7791,,,
1993,435,,,
218,578,,,
218,3736,,,
1967,387,,,
460,8769,,,
218,8771,,,
201,8772,,,
1026,144,,,
218,6188,,,
218,3535,,,
662,435,,,
1994,356,,,
1500,8774,,,
1026,6585,,,
1500,5547,,,
1790,345,,,
1435,435,,,
218,2947,,,
1011,232,,,
1624,8663,,,
919,7257,,,
919,7079,,,
218,3352,,,
218,6353,,,
218,5535,,,
1995,557,,,
1995,557,,,
1500,5547,,,
1790,345,,,
1790,345,,,
1790,8775,,,
218,3836,,,
1953,8776,,,
201,760,,,
1500,8730,,,
299,2181,,,
1500,8730,,,
662,6768,,,
1624,8777,,,
1996,136,,,
77,7819,,,
1790,345,,,
217,902,,,
1790,8779,,,
1953,8776,,,
1997,107,,,
201,6702,,,
1998,1234,,,
1999,8617,,,
1838,8781,,,
635,579,,,
635,451,,,
919,7357,,,
218,6247,,,
1790,8783,,,
1500,7649,,,
2000,8395,,,
218,4537,,,
218,2310,,,
2001,294,,,
201,557,,,
2002,1234,,,
635,7064,,,
635,579,,,
635,579,,,
635,8785,,,
635,8785,,,
635,8785,,,
635,8785,,,
1500,8730,,,
1500,8369,,,
1026,635,,,
1026,8786,,,
1026,4308,,,
2003,463,,,
635,1190,,,
635,1190,,,
635,1190,,,
218,3455,,,
1790,345,,,
67,128,,,
1799,1028,,,
122,2334,,,
2004,1234,,,
1790,345,,,
1624,8789,,,
122,3821,,,
1011,6626,,,
1771,8790,,,
1790,345,,,
1790,345,,,
1597,8791,,,
1597,8792,,,
1790,345,,,
1500,8159,,,
1500,8159,,,
218,2947,,,
218,2947,,,
1790,345,,,
1500,8159,,,
217,8793,,,
2005,375,,,
971,5281,,,
46,128,,,
218,578,,,
218,4701,,,
1790,345,,,
1790,345,,,
1790,7734,,,
1500,8159,,,
77,217,,,
1790,345,,,
70,8795,,,
218,3455,,,
218,3535,,,
1790,345,,,
2006,6636,,,
1790,345,,,
155,451,,,
155,451,,,
155,451,,,
218,4104,,,
1011,505,,,
77,399,,,
218,4763,,,
1500,5547,,,
2007,128,,,
1790,8798,,,
2007,128,,,
1790,345,,,
2008,8405,,,
648,525,,,
1624,8801,,,
77,1058,,,
1790,345,,,
919,7053,,,
218,4701,,,
218,4537,,,
218,4537,,,
218,4537,,,
1790,8802,,,
1218,32,,,
77,8706,,,
1790,8798,,,
155,579,,,
218,3535,,,
218,6247,,,
218,3252,,,
1790,345,,,
1792,4558,,,
218,5701,,,
218,2947,,,
218,6554,,,
2007,128,,,
218,4701,,,
218,4701,,,
201,3579,,,
1500,8159,,,
1435,435,,,
1435,435,,,
1435,435,,,
201,3146,,,
218,2947,,,
1790,7416,,,
1500,8159,,,
2007,269,,,
2009,7383,,,
2001,294,,,
218,5024,,,
201,6296,,,
155,579,,,
569,6977,,,
569,489,,,
569,210,,,
218,3252,,,
155,6890,,,
112,521,,,
112,521,,,
112,521,,,
112,521,,,
112,521,,,
112,288,,,
112,7012,,,
1026,136,,,
201,8805,,,
155,451,,,
300,8806,,,
1500,8807,,,
217,8808,,,
122,5195,,,
122,5195,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
1435,435,,,
2010,8810,,,
1790,8811,,,
2011,8812,,,
2010,8813,,,
155,998,,,
218,8814,,,
112,521,,,
1790,345,,,
155,7064,,,
1364,1501,,,
1364,1306,,,
1026,5470,,,
1744,8817,,,
2012,7163,,,
77,2879,,,
1776,713,,,
1792,8818,,,
635,579,,,
635,8819,,,
218,8820,,,
218,5399,,,
201,1508,,,
201,3649,,,
218,8821,,,
218,8822,,,
635,5281,,,
218,3654,,,
218,4537,,,
635,5281,,,
77,8823,,,
218,8824,,,
218,8825,,,
218,8826,,,
2013,138,,,
197,128,,,
218,4763,,,
218,5024,,,
2014,4749,,,
2015,8828,,,
218,3455,,,
1995,557,,,
2016,8829,,,
122,1035,,,
77,184,,,
1500,8369,,,
122,2762,,,
46,164,,,
201,1124,,,
919,7079,,,
218,8833,,,
2018,1458,,,
635,6317,,,
77,217,,,
1852,8834,,,
1985,1853,,,
1985,1853,,,
201,5418,,,
280,136,,,
122,2762,,,
1500,8129,,,
1500,8129,,,
1500,8837,,,
77,1628,,,
46,164,,,
1500,6269,,,
1500,6269,,,
919,3818,,,
218,8838,,,
77,248,,,
218,8839,,,
1624,8840,,,
1500,8129,,,
1364,338,,,
1364,1268,,,
218,8841,,,
218,3252,,,
1624,8655,,,
919,8843,,,
218,8845,,,
218,8846,,,
1364,8847,,,
218,8848,,,
2019,8850,,,
1364,338,,,
919,8852,,,
77,8853,,,
1364,512,,,
1170,1867,,,
218,3455,,,
218,3509,,,
197,8854,,,
444,505,,,
941,496,,,
1026,8855,,,
1852,8856,,,
46,164,,,
2020,8850,,,
444,505,,,
444,505,,,
1792,902,,,
1792,902,,,
1792,3709,,,
1852,8861,,,
2021,8862,,,
1792,902,,,
218,6763,,,
1025,3173,,,
201,2293,,,
2021,8863,,,
1566,8864,,,
1435,435,,,
1435,435,,,
1792,902,,,
1852,8861,,,
201,4372,,,
201,8865,,,
201,827,,,
1792,902,,,
218,5488,,,
197,128,,,
218,7543,,,
218,3550,,,
218,8866,,,
1852,8867,,,
662,1234,,,
2022,8868,,,
919,3621,,,
77,217,,,
2022,8869,,,
1624,8870,,,
218,3535,,,
218,3654,,,
2023,8871,,,
662,54,,,
77,8872,,,
218,3516,,,
77,8873,,,
1790,7462,,,
300,1437,,,
2024,3,,,
444,8874,,,
218,7449,,,
1852,8875,,,
662,8876,,,
2025,2894,,,
2025,8877,,,
1435,435,,,
1435,435,,,
1909,8876,,,
1435,435,,,
1624,8878,,,
1435,435,,,
218,8880,,,
218,8880,,,
218,8880,,,
218,8880,,,
218,3509,,,
218,3509,,,
